show_id,created_by_type_id
101923,892
64251,15734
92108,482
99899,6295
99899,9637
70549,11975
207513,30009
10743,27136
49607,23337
9594,12014
927,8325
927,6787
77576,24927
27904,2958
44660,26215
44660,30003
44660,15065
200982,3820
97918,16633
199343,8692
234715,6615
234715,12261
88496,19654
44662,17820
72434,31610
72434,8351
92172,29377
56435,18451
40765,7343
31296,28589
56436,3949
56436,9454
32298,19968
32298,23920
129122,21678
105285,6412
118499,10713
72406,18051
72406,20855
72406,28109
43222,1359
43222,24948
111356,5351
111356,6912
3612,24788
2667,9185
101940,3599
107619,14572
40747,27166
40747,17970
218527,1019
121062,18827
17583,28000
17583,17137
92952,1860
153517,1974
153517,26456
158143,9605
121060,24473
217895,16372
54523,24897
19590,24803
41275,8890
10739,22304
10739,28965
11256,334
47599,7711
111542,29193
52635,16761
40775,13468
120400,31847
87888,8928
233452,10875
133943,28007
226235,25026
40774,30112
197495,29478
197495,21092
236581,29590
236581,24325
81950,30505
81950,25204
199326,27403
199326,7559
136844,8877
14842,28331
92519,11942
92519,20498
103594,17846
61035,15911
56438,18451
89119,8052
61043,26313
106578,10452
78658,13848
78658,6406
92995,1251
92995,14417
120647,5842
61012,5928
124662,9372
45246,5269
3684,5189
72403,10964
72403,30513
72403,23603
72403,29158
72403,22458
72403,25464
39392,13703
39392,26756
64269,12639
92937,14643
92937,21496
221105,1378
105296,15804
105296,484
214716,2466
17501,22661
106547,6925
156806,23373
45259,3539
78647,10614
78647,19994
78647,28599
106576,14695
153178,4152
157939,31446
157939,29261
217073,31466
217073,15669
217073,22514
14827,22314
107695,7672
40769,16313
61094,28086
41206,28184
136260,11521
136260,17311
136260,12037
136260,3267
205150,7891
102827,3806
44631,7424
44631,265
8553,6615
8553,12261
3686,8839
236810,4708
205160,21406
89148,8254
89148,13156
120331,30122
120331,22099
120629,24312
232910,9647
81861,665
81861,22947
156821,28705
214781,10502
3235,31018
153561,24357
153561,16456
153561,27778
153561,60
153561,22680
153561,31251
153561,5074
153561,19660
153561,21250
153561,11964
153561,27165
64036,14520
153575,9229
3663,104
45224,31542
11946,26724
85736,28743
85736,25902
1901,28677
3236,25725
3236,19164
56239,29265
136059,26523
136059,24270
120312,30069
65626,25397
40591,1474
14813,26725
219084,17527
219084,24470
92935,822
92935,28379
233488,13714
136048,498
153531,20973
153531,4844
87144,9843
85747,15631
15915,27908
153180,937
214710,14051
213976,26869
10761,18224
10761,5438
10761,578
153183,27706
206935,27710
206935,28786
206935,7669
206935,24212
205164,12722
205164,15206
136079,16174
136079,26867
11228,4242
11228,677
206976,14188
32127,13069
13811,27773
197566,16971
28158,22975
196246,30168
196246,22698
196246,4847
133536,29409
81871,23269
103556,29517
92600,18451
221673,26732
11986,17586
89115,27203
89115,25375
89115,28
89115,15892
153594,18539
153594,7281
112737,30498
112737,27026
52601,2063
102935,340
102815,27524
102815,7955
78253,24437
237219,11551
153520,473
105066,28877
86126,8269
78248,30153
133964,31454
3353,9892
3353,14788
64057,15831
64057,9573
64057,18291
40599,14095
47577,7871
105278,10176
105278,14133
196253,30125
6867,14927
10868,2108
10868,3873
10868,22043
15951,20418
217279,15046
88298,9035
72497,24511
72497,4552
92998,20571
29874,23036
29874,23969
54588,19526
63938,22143
111580,21213
103590,19810
210708,6915
210708,16578
210708,3257
210708,29797
210708,19843
197557,31500
10865,20159
102818,24263
71346,3377
71346,8979
111522,14467
240407,10335
240407,18896
240407,30353
240407,1281
240407,15054
240407,1506
240407,28600
236875,12906
236875,19081
120329,13063
228718,16408
236563,15
216241,18451
87184,6627
236867,13103
221110,20274
221110,9872
221110,708
219018,798
78256,4145
136046,12747
136046,13263
136046,7656
65698,28656
65698,10267
203338,16626
81996,26422
81996,9987
3296,2793
28144,9586
28144,6796
228782,757
156596,30666
156596,22325
203398,14833
153596,22031
3300,11694
128430,12269
107034,27844
226314,22145
241206,17546
238976,29371
241895,18013
241895,19708
240468,846
240435,10971
101115,24633
101115,30898
240894,14757
241635,17483
241622,25106
240793,22814
240793,26336
240793,8343
240793,29715
241815,12918
241810,10673
240603,22836
239702,11524
3360,631
3360,12820
241897,26698
238329,1251
238329,14417
35912,5423
35912,16300
16943,28045
16943,22915
238338,13423
10836,394
239137,6771
23432,20112
16935,13496
11523,27429
238323,14969
238323,10609
238323,14320
238335,21022
238419,13520
238419,14934
238419,24480
238419,19186
113418,31435
104445,19126
237992,6778
238331,6100
238331,1717
238331,20791
238331,31028
240492,30128
240492,30846
240492,6763
240492,31040
240492,17274
240492,18701
236846,7874
236846,9169
221177,3899
221177,9457
221177,30489
132276,26099
104436,8169
6814,13630
205280,15558
233823,14194
233810,6214
73222,9532
73207,7908
132270,20997
132270,16597
104482,29704
104482,36
104482,2246
104482,2533
104482,18357
11521,30281
208087,2019
208087,13217
133300,25521
133300,3973
133300,8277
133300,14867
133300,24640
233805,24287
210380,16046
126127,25394
208075,27932
126129,5397
104485,8523
104485,27411
233851,14611
225209,27593
225209,5913
225209,19648
124199,5030
233824,30292
233825,17153
205237,4548
133279,21775
238341,13027
238343,24638
82584,5181
82589,9553
82589,18109
124194,28429
61757,14415
238429,31325
238429,12962
153491,26771
153491,20928
153491,24503
104488,2290
104488,24533
104488,5905
104488,14907
104483,6197
104483,31300
210367,17475
113409,23083
132221,24132
153473,7637
225228,23160
225228,26158
133241,2800
225223,5397
133271,6303
133271,23897
204628,22134
73234,24429
16968,4002
23427,6915
66470,7086
210397,31727
225262,22104
225262,9331
210322,21879
210322,19448
210322,1761
210347,16571
210347,7705
208073,6174
17505,6915
128896,10295
124117,23681
77072,18537
77072,27392
77072,3732
44836,20828
116615,6835
116625,14338
116625,15535
33795,21728
36663,18376
44845,12335
204696,8148
215590,27823
44852,4829
215577,1453
215577,14229
116611,10660
116611,15579
126146,29550
73219,7351
44844,8704
44844,22962
44844,4374
44844,21690
233808,12676
233808,399
233808,904
11591,4950
73237,4044
155681,19161
208784,3398
126198,10890
126161,23238
126161,19847
113465,18550
113465,25283
210386,16110
233830,693
30849,17442
30839,11461
30829,12109
233806,28019
225257,12465
233809,26261
126137,1778
11572,25253
225259,12379
128894,18912
204634,20213
73208,7908
126132,31309
11583,22961
155682,18130
103546,5134
103546,23445
129174,16971
104410,4644
104410,3206
10423,16808
201004,4867
233601,20087
198091,7993
10406,5790
103551,23839
231915,8276
115138,3126
56377,23624
211079,10227
233632,1986
233632,31035
208022,11153
208022,5960
10405,4397
129154,1184
112697,21192
130925,845
103538,4345
20622,2131
72420,20167
39104,23644
133283,30688
217883,14428
217883,1302
233655,17259
201009,637
15420,10025
231996,8519
215042,28748
72459,30731
233652,6588
233652,12448
217856,8966
217856,9913
217856,11884
234624,15974
112665,4490
112665,20019
103561,25508
129187,17934
158834,13086
56375,6915
15424,18580
100781,3483
100781,15620
158897,26766
158839,11930
215061,21662
208251,5863
208251,23803
215046,25170
215046,174
215046,11398
215046,12681
208297,24831
132267,24843
132267,8333
132267,5820
132267,31769
132227,30444
112656,4690
153440,9026
153434,19024
233872,16801
82558,16005
82558,18974
10694,25725
10694,19164
82573,16831
82573,4518
210338,2152
210338,2683
133270,18865
210383,30217
210383,24355
10816,12639
231901,30708
10700,23186
10700,11303
215054,29366
30874,19280
30838,9934
221172,14428
221172,18483
234276,11010
30806,1119
231961,8463
231961,8076
233367,28907
233367,26816
233870,2924
153412,27292
30809,26665
133287,8322
233822,23179
201026,12519
201026,27112
201027,2955
201027,24938
158867,10128
72424,23109
234618,21609
158862,27675
30870,28551
61756,7164
103537,1385
158852,13691
130971,10004
132241,5388
132241,1450
233840,8041
233840,10577
234615,14
234615,3174
234615,27865
234615,13643
234615,12789
234615,13203
234615,26334
234615,25241
234615,26752
234615,11563
234615,14472
234615,23128
82553,1042
98943,27900
98999,27040
158874,23334
158874,2340
233862,8495
98946,7762
233686,10712
158863,22617
210378,31416
210378,9235
205283,24774
215059,29866
215059,21008
215059,24680
215059,31198
215059,29936
215059,9788
215059,26999
233606,23249
210341,8801
210341,6514
129148,11568
233621,1920
201014,16302
201014,5986
10697,12639
103540,254
103540,28832
111176,29465
233645,8187
233645,5680
233645,12922
40426,1864
40426,30407
87881,15453
30888,29738
30888,13543
13630,12643
233995,29686
128728,24989
98558,29329
233863,23358
231968,22498
231968,20357
231968,22478
231968,27422
233861,6434
210365,13314
158826,5950
30803,10282
30803,4012
68275,8684
68275,22744
68275,18590
68275,809
68275,11996
68275,7728
68275,27230
68275,22178
128779,15644
128779,806
128779,10299
19327,23730
215529,1669
50751,30517
54734,13624
197185,6457
13634,7112
13631,15525
88095,18939
219309,4454
98526,17904
98526,26598
54704,21410
98553,13697
98553,12376
98553,20906
23460,9598
89971,22461
115743,3236
17590,5066
17590,9757
98597,30344
13646,21607
13646,13818
89948,25599
101749,3514
51005,27530
51005,12205
90509,17648
90505,13126
90505,8405
228504,27945
50773,24100
205294,6800
134416,20106
51012,24100
197193,1304
128737,7371
98550,2708
98550,6105
89976,13261
227845,26418
204528,13282
204528,10654
20949,29815
13645,7878
101747,3514
146400,5766
146400,12146
128744,25821
128744,5945
128744,9136
228509,22189
128724,14469
128724,16532
128713,8235
50715,19299
76390,6915
115777,13984
36628,25048
76315,25469
76312,27560
76354,10685
128889,20680
128407,26160
219353,896
219330,20247
124188,28429
101754,30736
219359,13715
98542,30588
213944,24340
19340,27066
19340,4881
19340,21981
12377,17425
128782,15644
128782,806
128782,10299
128734,5079
128734,16127
124172,28429
40748,7287
219369,13178
219355,6847
40755,2705
87889,15667
215511,26865
66780,1228
87885,2465
215509,29207
215509,21177
227823,2229
146396,17223
20989,28697
19396,10150
146397,6253
219319,25795
219314,20107
219314,10444
215503,20215
219368,15841
232895,6649
115789,26890
128412,16742
128412,27690
71599,10188
171388,25830
50797,7655
128890,23221
219308,13980
71572,27358
71572,375
71572,30770
71572,20808
44831,13400
44831,23996
121090,22960
50785,15696
40760,9226
197149,18719
17521,13172
82241,7042
50761,11019
219303,3665
219303,12917
219303,10044
219303,3303
121085,22960
121085,20656
60406,10630
13608,1444
13612,4220
13612,7214
215599,27224
171387,10026
66413,9863
213909,19305
213909,17046
98931,7102
76320,18323
50759,452
17532,29473
50775,17903
232896,17995
232896,25595
232896,26377
215574,5013
219391,30203
232898,9647
204505,24204
204505,28014
204532,29434
54739,13624
219310,26088
219310,24138
219310,28064
204508,24595
204538,30507
128710,15603
50713,29243
155652,21667
44868,6915
44868,30945
50714,9096
98918,13822
6864,4410
6864,5339
128711,1080
54658,18033
100490,15483
100490,12683
204503,15268
76351,28092
82514,9254
82510,16985
204738,24834
204738,14948
204738,19174
61764,6619
61764,2761
204722,14293
204722,7912
204722,22737
204687,25238
10835,707
72422,13396
128977,1927
73271,24015
73271,627
33769,25058
16913,7852
16913,31569
44877,24465
88039,22790
54685,8721
54688,7462
54688,610
54688,24159
54688,28940
82528,19669
204522,50
204522,405
207944,20218
207944,5336
54700,18044
54699,526
213935,5902
155677,19529
124159,51
61770,24168
222229,10630
44892,29809
91196,10443
36677,1516
36677,28922
19366,1444
124174,28429
222216,16767
222216,24592
50711,17900
106778,8916
15672,28697
155678,11154
235599,239
17563,11131
36662,7190
36662,2326
235600,12830
222221,9943
208006,436
208006,4226
44873,2870
51016,17317
22650,18690
61792,26098
44843,10481
221188,22352
204701,27792
98920,20002
98920,17305
98920,15937
36641,2926
12374,2884
12374,21685
155661,28735
40724,15159
44884,1932
40766,19834
40766,2701
124171,28429
91191,24454
35491,14260
35491,26602
36673,23367
44876,20247
221189,22370
12302,9085
88017,18901
126176,8537
219397,4133
219397,25178
204537,30507
40707,3252
44839,14012
208058,4633
208041,30663
219395,5919
44859,10630
204702,26230
126192,21780
124169,28429
95012,3208
103502,14407
115793,21827
51076,25169
113447,19287
209406,7599
12381,10162
100170,6813
209420,25462
6827,13630
50706,31345
224196,20380
100707,3240
100707,7302
37626,19364
44828,8342
155644,15308
37695,22655
115926,10627
195860,4906
233503,19898
195393,15746
41913,2870
208257,7279
208257,12526
208248,8680
208248,1784
114742,586
212326,30611
100114,9939
100113,6412
44986,11376
44986,25321
44986,11360
98955,2992
98914,2189
100169,9213
212360,12277
209479,22997
209479,20858
100138,19033
100138,7551
100115,6708
195869,31509
119065,22420
55121,16858
14961,27232
14961,9472
126182,13621
126182,16380
118736,26326
14943,28788
8003,22447
100130,5862
158431,14749
100185,21458
100111,8674
100111,22186
212324,13695
127142,5687
103504,28056
212325,17729
234657,20709
129140,6602
129131,14193
60684,18915
60684,21189
60684,27816
15445,10553
67547,28908
209424,28627
41919,2376
95007,9398
158491,6708
158491,30167
95016,14133
95016,17228
95016,26972
15499,24719
158483,25067
158467,6708
158467,24361
60691,26183
209427,15036
114299,816
129104,7811
129104,27801
95047,2337
1815,26447
207433,24788
158428,14833
215681,20835
234954,4494
37625,5990
2731,12840
41927,9243
212320,19713
212320,6211
212320,29611
41912,17656
195890,25467
120339,27476
208262,7279
208262,15433
100724,27381
100724,4321
100724,21212
198018,16377
211009,11739
233519,14308
212305,31023
212305,9053
60660,6103
60645,3899
60645,7356
224156,21853
224156,16949
212333,3942
79296,20278
67540,6915
60680,18018
224129,3628
224162,15851
195391,16997
234683,24598
44905,1444
207430,30669
67532,23701
67532,15180
198050,5482
67542,16142
67542,16648
234672,10328
212353,3204
65790,7952
51099,4605
51099,6108
51098,15984
67586,17201
67586,19373
67586,10852
95038,19212
95038,21560
198052,15465
44923,13900
60619,9415
60619,26270
60617,10505
127130,25410
52667,2460
198039,12075
198039,24593
198054,10683
98002,6708
195861,25374
207466,10892
222300,10184
222300,4424
28369,24078
195862,4048
207446,2873
207446,12453
207446,14887
207446,4352
222289,28924
44951,29207
44951,10601
72495,801
11308,6638
207434,17785
207434,14428
60639,29402
60639,24058
224124,14488
233351,29256
233351,28292
234966,8431
52675,25229
44935,22977
202430,30197
219130,19126
207455,13514
207455,22918
134694,16456
134694,15954
52676,22365
11927,8681
52677,15169
55109,28319
55109,11713
201762,29113
11922,17425
223402,14362
40168,17437
138612,12449
112069,19442
207448,6093
207448,31092
52679,30984
11983,12639
134628,24990
134628,1143
138615,17719
138615,23950
52674,25229
11949,11093
52681,25229
52665,6726
21701,12639
51127,20418
51092,11611
1805,12481
51144,26327
215621,23869
201778,25856
201778,30895
112076,749
209483,6531
209483,31155
88220,4760
11934,28677
14979,2399
11981,12639
55154,23196
207410,6504
29502,20758
134682,23577
52663,4895
195858,15555
100199,8366
100199,17040
44826,20611
198003,20286
224177,14054
224177,26163
219133,20034
11933,20959
208708,21938
37688,22761
207411,25997
234942,9578
100126,3769
51132,16858
23362,23524
219143,3924
198013,15408
1928,22915
120780,14603
215675,27175
207462,27061
53199,28736
29572,513
53134,28855
53134,9262
53134,23934
29559,7011
208718,7993
208718,7845
207432,20189
207432,5397
209434,1859
209434,15691
52666,25229
100135,2717
195363,28723
207452,1378
207452,20675
112084,17966
37690,26039
207424,14982
207424,18097
207424,29692
195873,31513
100149,409
233309,3656
215616,638
215616,22204
44937,22977
37691,21607
52610,25800
14983,20159
14983,11262
14983,11800
95079,4942
228203,25583
228203,11185
95069,21008
95069,10537
95069,3111
95069,18326
208223,31103
208223,25755
219166,4098
9369,19436
111715,515
111715,20618
52611,23921
231994,29848
228264,17025
208210,16488
228217,20111
201035,28360
201035,25529
201035,18364
50818,7450
50840,6093
50840,25948
95018,9613
85221,12887
50848,8217
208220,1685
10435,11694
88223,3963
50862,15973
130975,974
10436,26489
10630,16911
111755,13809
231947,13999
233628,29642
233628,16867
233628,9783
233628,3150
22984,29993
37657,5563
120798,4932
111703,21743
85255,24992
130997,14626
130997,9465
130997,12663
70902,1130
10639,1042
201080,30312
201080,11111
9335,11131
9377,13918
130937,2034
65775,11962
208766,26071
103558,22930
231995,1263
231987,13714
115180,10018
111197,13503
223045,8127
231904,5377
231904,12634
231904,8394
231904,12864
107721,24499
228260,10672
70974,9917
231948,3552
231948,28672
231956,810
224102,28805
10672,22554
112664,19531
103566,8949
217847,14203
215072,23967
54675,20711
231946,14305
115977,5653
233616,8771
233616,3859
233616,27222
215070,29495
215070,12196
72418,21535
95081,4942
228269,585
40429,27127
10474,10162
50816,19934
129101,2684
129101,21255
95096,25279
208208,25210
72431,7816
72431,27266
72410,15658
72410,7963
72410,7262
201039,21006
201039,1963
65792,25585
115937,16596
115937,4918
115937,22791
115937,3271
56358,1856
103569,4446
95083,4942
50817,2586
115901,27308
70929,13817
